CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_0_low,Cum_Hosp_0_high,Cum_Hosp_1,Cum_Hosp_1_low,Cum_Hosp_1_high,Cum_Hosp_2,Cum_Hosp_2_low,Cum_Hosp_2_high
Haskell,249,836,4300,46.41516321067857,41.0455773404184,51.116650815156135,13.033390480423403,11.593688548799612,14.408398324170443,20.610917468041556,18.326589391102797,22.721235051287188,12.737414193189775,11.09808027147682,14.348050199949355,8.719858139534452,7.636248035737616,9.679963100977144,3.7742516534897197,3.3204981604337522,4.182667749977592,2.7736319690367717,2.4551020679032884,3.1108961455100137,2.1664532984985203,1.84992391972171,2.468768054677706
Hays,16031,56323,208132,3238.63425548362,2958.536424045049,3592.809802220018,871.3638140134094,798.1781647684903,970.7393734151112,1651.872637743958,1509.650338427152,1833.3504673129555,715.8309014298236,640.1088903969129,798.8353381969249,586.5018356850969,528.9107995304032,657.0343540130909,251.6898561596925,225.0360375403089,282.4465663927601,214.8091034691523,192.21438829921834,243.3365511871215,120.79478883989478,107.35788652884045,136.35474536394813
Hemphill,182,773,2234,36.962606081705644,32.9103936223783,40.95550768916246,9.713939347284349,8.639849366374236,10.678027186524801,20.359820524835833,18.0062445729284,22.340380638771336,6.9334563934968205,6.130956471806843,7.865778496776336,6.740067459693205,5.944147280560406,7.414185909676338,2.8225556668694263,2.497552360770884,3.104588403597077,2.724178971836329,2.4364295844997255,2.9889083790972326,1.182012941293172,1.02666358791553,1.3449220164460363
Henderson,4825,15568,65765,803.2300157436416,726.2816995975818,891.3038158665714,245.22159745203982,220.34659036452905,270.5467059906442,371.1655734665576,337.4630196487611,409.7149428403019,188.35653957813037,169.3672621510419,211.44780113455136,150.53096723344404,135.67613716761022,167.24369832140894,70.51695812708849,63.19596461521072,78.81236258102561,48.20910473433389,43.571601020491535,53.338701293387736,31.726539622204427,27.712191404167772,35.92578646625036
Hidalgo,68354,235487,594630,7701.44731091221,6787.006592548355,8564.267905254663,2486.844317839783,2170.971791411432,2792.6117781875823,4338.556580520417,3865.2817426423453,4797.835178589233,871.5327301972084,737.5400295066526,995.8184387539728,1382.9214023635654,1177.1339494168326,1539.3011068837313,699.4290331784707,590.7407426929436,776.1204233322009,545.8702532018842,471.7926151411272,608.0024521161345,140.22297137557575,116.5441670652201,161.13167520224607
Hill,2199,7491,28411,365.08512235703347,326.76631563039047,399.8662540946848,111.24827220715076,99.10718071153465,120.86701281490966,174.63779441920605,155.9627469410256,189.91721135322726,79.29872541522275,70.02854151287366,88.29160599615663,68.14792515900322,60.31343471438031,75.01503779916054,31.983502921206533,28.44784012100029,35.17937429709844,22.796184624691154,20.279921332751783,24.983755038608155,13.393479098076085,11.698636782029604,15.1375948504448
Hockley,1458,4882,15120,237.4470895936504,210.27825796967375,262.8249508725099,75.76999855374436,66.62032094324073,84.01452902172704,121.1000541750891,106.62010358468639,133.65867431053022,40.31857972275044,36.03682378669645,46.2492904120012,44.4961768954539,38.52772979908856,49.63052855161164,21.86075981519408,19.144910260334804,24.486295680034882,15.775187534786443,13.60492719636962,17.550584808689663,6.82270941203383,5.932701969630371,7.803960300797544
Hood,3343,11695,52736,629.8681197692107,559.7189666880066,683.4815459964277,173.39959880521184,155.34024600879494,187.58631406065203,281.9360951725706,252.20155757306082,305.67666446807345,172.04606450375064,151.29064809039477,195.14205572914682,115.05506259170335,101.32261598303998,127.04860128942475,49.693850366896534,44.467932967697784,54.64773400708501,36.4475308391511,32.34921141083475,40.1019398223191,29.015296106790778,25.00428582453081,33.051463319674355
Hopkins,2375,7738,28059,355.4873705575258,315.8769762875794,388.08187301108836,116.03063861760533,103.18582719054878,126.40170231696263,171.00662677335538,152.38916627575207,186.08108445562212,68.1503908399952,59.06009667855431,76.78183278799996,66.97671949779209,59.18749445602859,74.22110975058911,33.3203137504386,29.559844770141293,36.883018001922885,22.126125511587134,19.773307453317425,24.655207810854208,11.51153378161763,9.808167698441702,12.911022656710838
Houston,1200,3739,17127,197.52339740004078,177.85265861712614,215.89080029628218,61.69990038013647,55.860924070381735,67.45916602997427,86.69216971791435,78.29981377136075,94.61885218830253,49.46198672448365,43.70400906069368,54.35043507136953,37.373372849476866,33.71841559636132,41.45648386775041,17.741523368670087,16.020824441255286,19.653681398882686,11.31808759743011,10.117661854793273,12.579314080485863,8.336683135183772,7.328386411248348,9.337259369166711
Howard,1786,6072,22696,294.0363122989188,264.19210163161597,323.2655592650202,90.85495669187779,81.60794982998992,99.17305100934479,146.31302126224887,131.39144362781232,160.45192244657656,57.03121919200435,50.85179979595521,64.1040114435144,54.821928665854514,48.956884470827156,60.73347930456786,26.128967316067005,23.29647490681063,28.98320791631486,19.092168385518754,17.087736705741364,20.93625154358802,9.600306479833602,8.458675683986892,11.124752763596367
Hudspeth,107,387,2957,29.872843499337343,26.89108642138623,32.72672414953493,6.255575237342665,5.649012715393137,6.848826698450795,13.589182475469846,12.366709014200703,14.942223301340709,10.012545563538854,8.873542434913231,11.12024609595061,5.388450184034701,4.786033813409987,5.967806612569023,1.805600307231368,1.6162435746819281,2.003257585595622,1.8699959074604366,1.6667629189478237,2.075943995139089,1.6998964993526093,1.4910227408426793,1.9260328213006728
Hunt,7283,24099,81965,1179.5760485354845,1042.4925938586402,1304.5051565346303,367.8537747575102,325.25138023331107,407.17421056857415,591.0773806881922,523.6832204625349,650.6991187027942,222.17125384348986,194.77855996648853,246.08139414791546,219.83748949476944,194.95484900207293,245.50633933162229,105.89031699182772,92.87207872719391,118.00352448478677,76.6455673239557,68.45233419345281,85.85696267365884,37.36357343031345,32.51384020289156,42.408634663110746
Hutchinson,1142,4320,14571,205.5737769158817,185.4873905702532,226.2972567214229,59.26405894418127,53.29612723363505,65.48039395127192,104.86754396145318,94.62770892404214,115.79676483235284,41.76182166179574,36.86514784126961,46.60570977564806,37.61979611437831,33.47574641508936,42.04691360818501,17.016664021690843,15.311150818479787,19.170329689505525,13.642680136994654,12.177297389828013,15.34102009531557,7.043868779858818,6.1594477657558375,7.9782646224562415
Irion,95,295,1159,15.171888092208842,13.461991122458752,16.866669159652776,4.910420579879158,4.379318606371475,5.433606105920074,6.689685260974607,5.994312576912043,7.3613261597320045,3.570565603413675,3.062088144343206,4.088867008232545,2.9912935523810953,2.612768750636908,3.3627709812796795,1.4181219371370175,1.2573378240292776,1.591858143264967,0.9603973964502929,0.8439583771626062,1.0732449613675672,0.6070858215590893,0.5180611662682311,0.7141488839231923
Jack,450,1719,6706,81.33618507087903,71.75694874859445,90.26802049480328,22.94115089626773,20.227596329927437,25.450188016429227,39.786583570717625,34.99196324328705,43.94732417432056,18.558614537627456,16.319971855960446,20.535086031368746,15.029992769520419,13.000594143212307,16.831139999187528,6.65743871938724,5.75516550280318,7.387645638625881,5.270782207396732,4.587502021694327,5.929144525743497,3.152741897450577,2.7044925734743477,3.5797669733381223
Jackson,1114,3153,10954,148.5078112520924,133.48928816619258,165.15538033150645,55.05649957162304,49.43133742115639,61.159411574025135,69.20222841336948,62.50632825979592,76.65350285468747,24.258820146580568,21.243640348110194,27.860802071551507,29.12623787945789,25.84028827428857,32.638621854444395,15.90102241012077,14.155676450699529,17.7856103169819,9.103293002808927,8.077331878094865,10.223745103101596,4.104578322243377,3.5312553256145858,4.737407701989996
Jasper,1908,6457,24329,340.4012685091261,303.81639507149447,380.2388400978935,99.56892874569283,88.99299046717664,111.54107522063062,158.3371662086263,141.48353120598355,175.638720358659,82.50034416644539,73.04477543888733,93.61136742704282,63.4844496803225,56.23489718587795,71.40501688557026,28.817181606016064,25.5390045386237,32.314877103204694,20.665144960566046,18.228805579231903,23.015903912703422,13.907478754822677,12.154623785676945,16.08378272997015
Jeff Davis,31,68,1757,10.664543180017919,9.337056977976728,11.82782283618082,1.7343588308458657,1.5586991448227476,1.891119294817762,1.679401256047234,1.51414789363696,1.8361656004504876,7.209458345151212,6.249535712394866,8.065218417127753,2.0527762705859285,1.7650389908711026,2.28290171240558,0.501987680713194,0.4406227090879067,0.5498496968950124,0.3142919520040768,0.27830272945932333,0.34596402472142335,1.2328031146498102,1.0370563372111599,1.4162548801663166
Jefferson,16250,51381,183865,2122.7239672157,1904.8654040513252,2404.8987058914904,713.1053262299041,635.7025081829192,806.1634584823452,1038.424009532774,934.1612191879532,1157.579921124568,376.24900281577897,328.59936703764726,436.11107118482664,395.9953345039649,352.1831660274635,453.52969988925,202.2061376402121,180.55519730312818,230.04406625398016,132.81920702569647,116.37180125936642,151.58626228045117,62.21988202816789,53.19996460232968,73.35896177376654
Jim Hogg,311,1207,3202,56.024477986940724,49.216848989860345,61.351318056098336,16.346948631676867,14.268659322992052,17.970981022414183,30.4438500539786,26.765715855512887,33.27190202372095,9.20883761883784,8.032200599806156,10.242763538407232,10.320393566581462,9.027085595576668,11.437305974815517,4.709302950175707,4.178742914643956,5.216622163726467,4.029890801778244,3.4993032824557035,4.538609485689916,1.5635312129971348,1.3615850495698822,1.762385947348452
Jim Wells,2535,8982,27145,370.68842230227534,331.42691809142025,408.4599278254795,120.32322104833955,107.34892738006916,132.2034717359908,192.33562496233037,173.1970054133799,211.15645938330624,58.560504948956606,51.083551344307075,65.42776126214048,69.4395294314904,61.16005221121327,76.53635174524334,34.59343543638971,30.657830773396352,38.489717118448496,24.996678328197525,22.18439058677698,27.62701361679493,9.888097827196768,8.420610876501652,11.20692256636497
Johnson,12855,44340,145711,2123.8979085021906,1865.8768419394744,2355.0661659558646,644.8594686805516,565.1563634924986,708.3132354088567,1053.6029031405742,925.2056704726139,1158.8741206909044,429.8103706766159,371.9876720143425,483.08538192205043,391.4781276280005,342.53740261792007,434.5367838474337,184.5378184026094,162.21455728007166,204.68579974984786,135.62158356570396,117.71497177313968,149.04636189868037,71.9403604980923,61.561188412654495,81.64530044139592
Jones,813,3087,16481,158.4574731110444,142.06031397579045,173.943094206966,41.634130782437396,37.320074213536195,45.45688713621314,75.35403194164707,67.711538670555,82.50962209136972,41.34434264129601,37.51105169356007,46.498089998893434,28.823800597629386,25.80526590871088,32.03092751121286,12.022500403830033,10.789541214253937,13.261440156699368,9.856018881215398,8.766676307756697,10.846271145558514,7.038129925033685,6.367518927612378,7.945879850822836
Karnes,758,2597,11663,130.40323489114286,115.14504232758193,144.1738062529167,38.827822931570005,34.23033247511717,42.58352016956593,63.05621022510552,55.60964479561699,69.00486216417558,28.36753138487898,24.921715592837586,31.874174825957503,24.26451611631731,21.17012854405245,27.04148360071517,11.158787491384572,9.86798626029075,12.463954801484352,8.273649779593125,7.147971064439759,9.17409944381193,4.783956293368835,4.097287621466949,5.503474499927575
Kaufman,13619,44593,127478,1861.9054922931946,1640.567170407122,2076.3105970628967,626.2026206423575,550.3295104599066,699.1286296853203,940.7328895814574,829.6852138408792,1040.2069234070163,297.52307250434654,262.98283374054125,339.4060811567916,349.9687739893494,306.20801002807195,395.6711727360332,179.1795890877254,156.58668839754563,201.30109242105368,120.90228375217464,106.42532289303371,137.08493372082012,49.37132653462013,42.70921081986441,58.227315016218405
Kendall,2384,9912,38241,523.7018827719808,462.5449959934247,580.7639027686496,126.37314484832646,112.22683347519164,140.90758456555074,255.21775651271437,226.876203488436,283.8198556820695,140.55707876536215,123.78447980679233,159.43317526000357,94.11455873822432,82.44696645562132,105.88274972143884,36.76452133349561,32.20674000314103,41.16917234435883,33.32959267152145,29.35652353322833,37.44153803506972,23.787607914098167,20.680200549285743,28.015151058725788
Kenedy,10,52,281,3.030465115996558,2.710196358691942,3.3596520219323063,0.5861778455301703,0.5254704363371072,0.6485822052077358,1.5130293658719622,1.3622620017455194,1.670445252752787,0.9374583312398422,0.8138539156735175,1.0633715499691256,0.6199321256438968,0.5560332670531467,0.7010480570276744,0.17041055808755817,0.15370347510966795,0.1902703754490532,0.2881181154093346,0.2571288283782108,0.3326406570423692,0.15887245566445063,0.13669878786323578,0.18748199757874415
Kent,43,145,546,10.94803655160726,9.968408151724542,12.156682521037224,2.572173710761967,2.3615215183831713,2.8454997259790287,5.3057036518204725,4.825875824337542,5.842502674037618,3.0918126345069172,2.735823307346352,3.4692165540098836,2.045267870577822,1.8422639369234284,2.2955767877230344,0.7439222207539065,0.6647942949212319,0.834201427975718,0.7853056152430762,0.7060722211489776,0.872222524777293,0.5220053764078461,0.45535700215512503,0.5972585213167422
Kerr,2453,8745,42717,522.6408068006211,462.1331312389194,564.2521769353895,132.80880485946813,118.22220421525617,144.38652396740275,239.66634007642097,214.02603147604043,259.4551622146596,148.09471391784047,130.3153151994143,164.40551511381994,94.58896531773055,84.4178834026012,104.04953230355734,38.337442169153874,34.11329931780721,41.98670917431093,31.310342164363334,27.561669228568256,34.371084365233095,24.930761594871868,22.03523360758902,28.427553833377328
Kimble,228,668,3546,36.65070856414116,32.1241407266266,40.28359986699587,11.716138185674673,10.28985771400831,12.933687569402423,15.669443644681646,13.821649636536488,17.332452397968805,9.279863851082876,7.914482762478066,10.332382216801296,7.103289288114391,6.080995399052845,7.912897806530542,3.3905605276481037,2.90903344002007,3.7511248652454654,2.126548004361627,1.8437048133535126,2.3604425058990754,1.5760440322828764,1.322471718185248,1.7955377554249805
King,10,42,165,2.5656266674503327,2.243878381766589,2.818993362129795,0.5941149354709645,0.5215456222760428,0.6503311290304656,1.0152748979714084,0.895182045736334,1.101774617205532,0.9626431938355975,0.8158051988698711,1.0772419842130907,0.5597265232612652,0.48373501916347444,0.6277143746621757,0.1712059524539693,0.15003303308804217,0.1907220084561272,0.2252243493812731,0.19678527749301128,0.2604301760333477,0.1627422636506327,0.1375835659885141,0.18669694698749772
Kinney,138,507,2503,29.813875147972485,26.855390360786167,32.67075643995403,7.572632226598886,6.8259860836721415,8.332636070212745,14.771030627149567,13.288812739226517,16.22049212073319,7.48260250127093,6.528647157910468,8.41644510856817,5.469859122961167,4.7974380944479575,6.116168376506766,2.1931027171342827,1.9174042999952672,2.419463258972484,2.0065669919531928,1.7723164634835422,2.2325908573117976,1.2645255017690098,1.0912082846721933,1.4626813668607623
Kleberg,1915,6850,21304,393.1226578615431,349.46275324456724,428.66209456886776,108.68938976530785,97.13827403283707,119.19785314586144,219.53944341130847,195.67856994794226,238.7773273558621,63.99840323407398,56.18740108561675,71.33274767772333,71.15223307782406,63.14622416411789,78.5280342996274,31.528474529459515,28.00002849294631,34.89144300241701,28.677321596431206,25.152006942889926,31.353182330039992,10.851683020412835,9.365535684369272,12.461271063272699
Knox,208,765,2329,29.94410981770744,26.585972719382198,32.84857623696054,9.955477758509586,8.865726765328636,10.918012399112241,14.997819795299609,13.316947642462573,16.492260462771185,4.969349054012453,4.392165546446407,5.5459565367082355,5.762913882616066,5.137175830702559,6.306937855936509,2.879531215374551,2.5772814391834675,3.149398554929845,2.041974236433864,1.8295647698166015,2.2243395260353362,0.8410838709549578,0.7383858111115091,0.9455708582740602
La Salle,331,1082,5124,67.58203520305274,60.54090972331608,75.8388567898792,18.663668169059342,16.507581654167986,20.856643982507784,35.02930878237957,31.201566821552923,39.100834253369705,14.226884322416844,12.488712722843006,15.881671038642025,12.389516511188345,10.948890193461052,13.979778714805411,5.380690363813653,4.747573983961489,6.065966128240458,4.630198085418948,4.112711123375218,5.200506222547413,2.395105728153583,2.093134806727085,2.7202200053374455
Lamar,3413,10378,37336,471.9592049905334,427.90528708016666,525.211856591629,162.8439187805187,147.6055864934957,180.75316549249575,222.1968269495032,202.53507524023655,247.2334872115226,86.7223483229102,76.41482240576275,97.06063124601965,90.27404009136379,81.36810961409567,101.2377894768821,46.8692394726344,42.05084127577376,52.98660101121314,28.8536026291857,26.200571203204888,32.68578563250054,14.590679125746938,12.782202801527172,16.46960313748642
