CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_0_low,Cum_Hosp_0_high,Cum_Hosp_1,Cum_Hosp_1_low,Cum_Hosp_1_high,Cum_Hosp_2,Cum_Hosp_2_low,Cum_Hosp_2_high
Burleson,1116,3611,14748,97.43451144746888,86.94331873508418,108.20786050292723,40.776773669337445,36.299386121275326,45.39777637217588,48.15912888759819,42.98437835577043,53.46454341107521,8.475666349312888,7.358599570482063,9.547334733822348,19.351280236561863,17.116273029696387,21.855873687697297,11.643901725290469,10.323215131555768,13.151447257252222,6.274216721378018,5.539444540598869,7.104027396973444,1.405894967403598,1.219961560187671,1.6186707269459437
Burnet,2722,9252,42017,383.26668918171106,344.76054644297375,421.56635979444417,124.13026213743754,111.14872718989128,136.11826735659932,186.74308759423687,168.6045222157451,206.11599100116754,72.26542750628202,63.89363135708633,80.93978958667341,71.82047295766236,63.62415524020172,79.66251464883233,35.52548328263792,31.427140782107255,39.27784435639364,24.073952457564943,21.435639336302877,26.83775347809065,12.077224554427044,10.514008877685571,13.70567970554654
Caldwell,3104,9875,36880,396.17211136926994,347.25438657061886,440.1434790394767,143.18880368107403,124.85599460957427,158.86459274239806,209.9404216039036,185.52878872236911,231.9163580263868,43.167596718930454,37.297775458066674,48.691877563564844,75.27141441875484,65.88657330616225,84.73764408057612,41.05825407910267,35.8261087684248,45.93489410451035,27.14940005812165,23.761213825425543,30.315607135989247,7.187422699608723,6.133536918281637,8.294011875799226
Calhoun,1187,3807,14702,127.24468192106352,112.33352682968402,140.6150379333465,50.65804992618243,44.525940947362656,55.770750647349345,65.86813034680208,58.300258252466996,72.89707689168831,10.834547942933009,9.28095004988088,12.206217717743865,25.17280770520736,21.54045205743183,27.51291115433188,14.638218163404764,12.565895986301113,16.025487806665257,8.630425953312855,7.461474202151589,9.512363994086366,1.8283591293752268,1.5416530242273283,2.042502983731788
Callahan,738,2672,10964,93.96791313477812,85.77056096961276,105.38303972665553,32.15930644924074,29.280220347465125,35.90629220163103,47.41760561247071,43.19694422007499,52.945841507037144,14.524115008968339,13.130159616132614,16.64948652417168,17.961112663712136,16.298369373931777,20.211814421002853,9.28728090331137,8.379150471646323,10.410601685550551,6.232242115029353,5.634819115649829,7.038432589894963,2.446549217935515,2.2021134619837923,2.846332855258089
Cameron,29717,104428,292565,1910.2272107004346,1586.7373197134816,2235.1311690179477,669.7864925873297,549.332315110045,789.5030348370321,1145.2762386722657,963.6073858882959,1338.0884428565969,94.9780710788583,76.9311797476156,115.5304458805359,336.68189323315164,274.64121231638967,401.3970708263052,182.45564327200657,146.91125413563432,219.693905067167,138.9351280236341,113.91634457606322,164.5878877000238,14.797675463079415,11.703093169170215,18.679618405602252
Camp,964,2870,9166,94.21553496082575,83.3969452798062,105.25606080274507,40.55841883320538,35.844640522286674,45.23587111561545,46.5892345288952,41.63328983572459,51.79533839378314,6.990454326471623,6.0798324225927125,7.972115336093823,18.96053062862184,16.602240172085473,21.42122431559681,11.684761283958844,10.204149147778429,13.14508118964405,6.119578990944391,5.372439695211828,6.928309280963648,1.1742617457569637,0.997947133269694,1.36644740122202
Carson,295,1212,4371,47.52467666333091,41.468282464644794,51.97410396116448,14.253771765656644,12.43720689264499,15.477093535837673,25.155569023958375,21.832710300776373,27.422660707861642,8.131322941549707,7.033626951989854,9.06578426524822,8.900404796010758,7.77583394457565,9.82365422613736,4.117167348904477,3.625726183530414,4.5270288401700665,3.3722203847138026,2.9299308381026465,3.6928527619771785,1.3787768822761106,1.1817456227579446,1.5533686023253355
Cass,1671,5477,21511,180.5579511489279,153.34296735269714,199.9668106767305,67.37754474944643,57.0419791850181,75.09681415920376,90.60446188369187,77.16742575920779,99.94554698729685,22.49597157365945,19.076468983854117,25.42126949084363,34.65821909919852,29.587359459155135,38.46060650868004,19.259584049420155,16.469392516158887,21.418484382243342,11.72296051033337,9.922038915019874,13.11038498623521,3.7480433932676465,3.1596121299951907,4.277503940234253
Castro,567,1766,4894,57.76854744701314,51.69053420557805,63.59232916378149,23.628000377084632,20.99968770646081,26.069084403229947,30.201036410405564,27.150443183862215,33.32708722550828,3.9381763462223303,3.433146539137972,4.359703515747594,11.52228091603486,10.098565575497776,12.766074104880978,6.818845685505065,5.9988454546554335,7.588927774379931,4.017328095574865,3.5417642561025477,4.456811415508913,0.6636849025501573,0.56609056935094,0.7381870870947188
Chambers,3579,12736,37561,367.73344519613147,323.81621138044335,408.80640449538873,132.13496395645558,116.03675408893676,148.3138725807102,198.4868468804002,176.34169159016167,219.74907845678297,36.7601520978787,31.50459120107456,42.4087034296205,68.86828875233701,60.586835075308315,78.5406723736289,37.40177728507173,33.01926283248464,42.66578486913811,25.452244919188722,22.490446042598798,28.881604798516122,6.067404642313,5.1440500694268625,7.076030490113019
Cherokee,3500,10902,37815,284.06229544343626,250.18692677954087,315.6199046866447,116.24631324704289,101.71929936388509,130.23359689664616,146.82811898295714,130.06811453611468,162.89350679242585,20.913892453475132,17.78833078913639,24.020684582540675,54.70894420075891,47.55811426598843,62.62201943332765,32.781053178238025,28.102500526906468,37.8727669312197,18.659618427862945,16.28311482706521,21.09853360671089,3.418191765466208,2.917407708865487,3.9918196501664007
Childress,314,1145,5329,49.437237601081364,43.90653490326015,55.093290602873665,15.281221112738843,13.56882957934603,16.961082481626995,25.56056145448739,22.83853821035959,28.39975045475447,8.578236529903906,7.577220343407055,9.628028353560733,9.288538303363106,8.246198104676003,10.442395277451546,4.4253418534336095,3.937851345383426,4.934688602131114,3.4224569843774737,3.022298689435035,3.862434810817034,1.452860033739721,1.2405708737114343,1.6444427396710475
Clay,541,1875,8322,65.98941271383185,58.83369934191914,73.1329011896593,23.39581448736297,20.79908120707408,25.883602713637288,33.42520871165428,29.90425880125211,37.06435191513442,9.242581996946747,8.121766768444235,10.531556748457493,12.714699029303189,11.047180775574956,14.371847512839633,6.755137909989836,5.885829263038861,7.627478075409171,4.431638190737942,3.866648841716358,4.943389887635789,1.5515465727208446,1.3697117823988432,1.802922816752213
Cochran,212,534,1763,23.812193842172647,21.16424540808595,26.13380433895764,10.186839576201521,9.080123848802929,11.201217976465617,10.837770657836138,9.648534099208566,11.908159930097717,2.7558590706938206,2.4224196546804118,3.0706487807185336,4.931281116401294,4.386460269377006,5.444094860943897,2.9391711179913345,2.621363344771064,3.2572465596886446,1.5076851283433856,1.3524751009521387,1.6657972612649905,0.46759980586000827,0.40476462904023913,0.5448855594440071
Coke,177,596,2579,22.203367838126148,19.319889638135535,24.85396038518642,7.952438792440438,6.930532632864121,8.811758127841054,9.853412320279581,8.560709603307854,10.909113132710806,4.45032054796248,3.8321383302147027,5.068482280051724,4.414720216621133,3.810459054785172,4.958860967317138,2.289469762946233,1.9873631358693225,2.5892281782544315,1.3698075423010485,1.187456578513033,1.5276772773872789,0.7535318439113392,0.6379323986558809,0.8704097328501504
Coleman,427,1377,6038,52.634860834377264,47.26288761453874,57.86401824911404,19.180043234647872,17.204157456197834,20.9905151741607,25.545580886385828,22.925701695802974,28.01856869760003,7.92714827319762,6.933564397280428,8.831243584070789,10.267734708853089,9.106211130695156,11.44274581354304,5.545508957931014,4.880042041069,6.155142195041439,3.4155288765140623,3.0004641321776653,3.8155385529997514,1.3383861165189597,1.156085955824845,1.5295787361980429
Collin,68206,256156,870997,6876.159852378361,5992.272009919269,7882.41958564064,2032.4816370302124,1749.8808183272117,2329.3439479304343,4008.633621385786,3530.947669588451,4540.312347331514,832.0845090873147,698.4933884534621,989.7072969295853,1177.8631454232038,1005.7167327595635,1357.6662384695674,555.8838337068266,471.9772865493973,644.3542495007425,493.1245686197609,422.7617582973743,568.1510878351315,130.21002145814197,108.72703432242248,157.53243708261417
Collingsworth,167,561,1835,22.504888790532465,19.76079590699549,24.7088082131523,8.005309758568579,7.056494901219783,8.816235217241353,11.344068087021387,9.87711229077461,12.48504608430426,3.1513184679971857,2.7089304610440545,3.5334611737177575,4.42497745901259,3.834125629069713,4.909063881746512,2.320734444883147,1.9910141824387178,2.5819355844669034,1.5656615285698394,1.3594123108907992,1.7515682140900344,0.5337830284342473,0.45198593068402154,0.6108387549252251
Colorado,1380,4071,15666,113.97269990950599,100.38167301267944,125.9999382099821,49.362661423518055,43.357437237864204,54.880864917608974,54.46940486391887,48.01901874272585,60.07651137875355,10.211703779397787,8.863175046658673,11.66842728487641,22.796231833420627,19.90713094169187,25.78389947635191,14.061707017266254,12.27477615168966,15.81519896992675,7.045767798755655,6.1652594881728895,7.883774000385187,1.6900466548971051,1.437472361683786,1.9746415827624513
Comal,10135,36867,146926,1174.8822441148895,1050.4523806570492,1311.8667532141699,376.2889462141132,334.6263482851256,426.2937965390712,619.1131725497156,552.8154907853344,689.7998692494949,177.61976996877436,155.27549405553071,203.13071455689445,213.4985868945315,187.53606861203482,244.5957187308801,105.90058730317332,92.40887514572081,121.72966211883123,78.54788834467084,69.51056641539891,89.89827445637431,28.920498394786954,24.848006575609315,33.69142367436939
Comanche,850,2632,10568,95.98256995524906,84.25705734105206,106.84518966798248,37.02230592416821,32.34511027101417,41.000799693850674,48.54946642846623,42.8169389772816,53.92165297028763,10.40226643253876,8.992945174197198,11.757157806033288,18.798395022186902,16.226898624754508,20.936924197275438,10.639830825308358,9.24416729753645,11.917612983734475,6.3757751010960835,5.564596802938545,7.117679629911044,1.760163309038245,1.4966664745311034,2.013188762368984
Concho,118,367,2812,21.08339143841816,18.79352496430961,23.13190799128066,6.45823493695556,5.784830311350468,7.095501106294862,11.191124525286202,10.005152989870675,12.278474714075754,3.4404143709480723,3.017668210241512,3.852030257015666,4.024899519366674,3.5449126121859407,4.440190443916298,1.8699377991950392,1.6424425685833037,2.0635943108035777,1.5539246600207464,1.3784478157484834,1.7307450115470886,0.5846762429785893,0.5047918166830293,0.6667587252101793
Cooke,2679,8621,32482,316.5255012738912,280.2521731084059,349.7380437549222,114.66136664070223,101.21109892644047,127.29808539370714,161.86266065731974,144.06663615760726,177.76782666197337,40.01590986164626,34.49496493387001,45.32700399398684,60.47198298253103,52.61732058740526,67.09764682497574,32.886583204524584,28.358803798828614,36.59241175092298,20.927714852363316,18.20729691097965,23.105644353855833,6.671328468305181,5.610839604580907,7.764271774976744
Coryell,5354,15707,63817,516.5835093452849,461.6138265811868,575.4506758250931,199.7933839868535,178.07260568764872,223.50231223003686,253.94068211639444,228.48476570096352,281.5676483133357,61.89745285092542,54.00773604351073,72.32568280117133,99.5093652704458,87.5349463334224,111.77831625782504,56.74723870213752,49.83702380024431,63.81772657633793,32.46026810194576,28.812029709160395,36.63832541895364,10.196075880994659,8.72681638228006,12.044933903743253
Cottle,52,226,1016,10.221372605793011,9.159968278703941,11.323435442125863,2.7407057077911214,2.4355255948109193,3.0318617532770746,5.951984219993095,5.324184508347375,6.602575607432605,1.5268180430631004,1.3375764854054304,1.7329912104820664,1.925689128437817,1.6846231205192397,2.1551260382700788,0.7915291135799093,0.6916260719931464,0.8937930211077737,0.8737196736076871,0.757620473565917,0.9736336000293071,0.2578312515138128,0.21965064250573357,0.2965657673031482
Crockett,200,610,2048,20.263248517876892,17.720537899979508,22.482034657202497,8.517442655974186,7.43623796413151,9.462075424115172,10.283765917785505,9.000621663771694,11.457873569263048,1.494955015974754,1.2911697672569264,1.679657800566049,4.1298673819007234,3.614996485424787,4.62464928905972,2.454086131619556,2.15103778419931,2.773635543917729,1.4244675266518003,1.2494346782335162,1.5995105283579973,0.25245765373620577,0.21662145277864212,0.2871033728789144
Crosby,300,1115,3502,40.55724803193348,36.35132149221237,45.328364050272654,13.84792413057918,12.420771361008848,15.512308350852857,22.967622513332515,20.587876982578212,25.56284534317172,3.7240322069034253,3.3072888538416465,4.286935296676268,7.691418707412762,6.878561984315073,8.697835296371032,3.9983045340625907,3.5523555516941965,4.513222871894348,3.0811676310076033,2.7257820639051884,3.4625508558968385,0.6272408200776474,0.5487493309905518,0.725986659255245
Culberson,144,424,1628,19.77425239109551,17.396814126594677,21.663840234452113,7.324824471406668,6.437603069314021,8.052777544747798,10.672188110959041,9.354856076308323,11.638954554816948,1.7846590210230067,1.5389950532228014,2.005945891753567,3.8729484956246223,3.424481853782836,4.378857954882998,2.101978968092995,1.8443135173214313,2.3584622450845574,1.4731802725797536,1.3068690338674824,1.670590641554129,0.3016050034946109,0.25907198764383743,0.3508940838799028
Dallam,819,1868,4550,68.89015073893904,61.7851875064175,76.98450380717594,33.96803118635198,30.48759545572357,37.90300147316357,30.03278093094058,26.976812019672376,33.42556045543359,4.868147653434249,4.327246527371073,5.595328734416986,14.52928463113784,12.941098720547963,16.495661133406088,9.768278477873299,8.704905067902825,11.034447973398262,3.977711831346811,3.5195044394125015,4.481442662031581,0.8253358290687216,0.7154119887582184,0.9577828428463613
Dallas,175055,538936,1892367,5370.043568221396,4226.791615897277,6696.781014948586,1828.5243062052846,1422.6023580605809,2312.122334594792,3164.7804053441005,2519.196747791221,3901.1542745987786,372.2060161480623,286.2445278697953,485.65801867114953,899.2928311729636,708.0630818558798,1153.1664240519904,479.4890239459668,371.4373712765375,617.343470254313,363.85527927987755,290.1201703966075,466.5749228743609,55.936259934455904,41.913965784997814,73.05382285549037
Dawson,876,2409,8719,106.69888826830899,94.76496163120781,116.63972421666362,41.6333977864288,36.928992552344056,45.432706757138575,49.59634952153708,43.974741499198025,54.292280535006185,15.46923733987782,13.343741448339088,17.164395050239605,21.185848019747098,18.457971790798084,23.432789137624596,11.998699019368939,10.435636454089861,13.248278578274999,6.523432320003265,5.743613706137626,7.23255627852672,2.6152515340685545,2.2105844054645694,2.9310442586302523
DeWitt,1117,3879,14933,113.43412262556326,100.6861460384177,124.24332069274092,43.93371938558267,38.92986207208264,48.29167405962669,58.469899042738675,52.18557802928811,63.81506221939865,11.105352133276494,9.540839842738075,12.317777466478484,22.102866194732393,19.437832664557146,24.279733357034043,12.603221425887748,11.142493270009144,13.87953387120244,7.625864378999955,6.698845227212771,8.380874798466042,1.850716419971444,1.5780957273980285,2.0847928229237165
Deaf Smith,1635,4665,12047,140.68345628826435,123.35143888934556,157.44126286622637,62.91096576569371,55.49762726861948,70.28575381993086,71.13849874573623,62.32425634926095,79.38145174176785,6.698842917912577,5.82996425503055,7.659445203635336,28.1715010294869,24.768662764974994,32.166313162343975,17.905028720692805,15.731778677039726,20.323397212008107,9.177804427833053,8.032881439016755,10.534247210948328,1.1108134679320871,0.9390997847492566,1.2882811149270779
Delta,365,1078,4077,33.17485486575719,29.56922626709662,37.08915374130719,14.329905279460977,12.79638490696257,15.982375700312419,15.412479576547181,13.719884283046818,17.101501522892047,3.4560972938143895,3.061505057556943,3.9372398480068926,6.813499099141825,5.9530185959331625,7.668687900485589,4.123662041274086,3.627896739611129,4.643327040415854,2.091887690074466,1.836148030680135,2.344081942982101,0.5840034539937157,0.5062155759394845,0.6738804206840098
Denton,57654,199676,750373,7053.682631743607,6142.168134213169,7953.804980893032,2154.5151507693317,1863.7646771659245,2437.3022573049243,3788.981291977223,3319.9311555409768,4231.585169276758,1109.124818203181,940.5837395449523,1293.1742642342908,1255.6503624527177,1088.7445358199611,1426.8758490966839,600.3745478027943,517.4442901369214,690.1502217084128,476.26849562638876,413.3098328046817,543.7036893123285,178.11874688521635,151.36139415624132,209.56373363595227
Dickens,88,270,1353,13.535018533149863,12.14154843377505,14.673477015807046,4.6186380028919665,4.1334901461848546,5.00426060373852,6.9724302613423985,6.312310611071957,7.559903027879819,1.9440711928778107,1.709746966219006,2.1469088465985244,2.6731358999558497,2.395688397332353,2.928838355209352,1.3416745352266535,1.1921746584999349,1.4707980385493393,1.0026549009544659,0.9051360394678422,1.1072431004099206,0.32992975894811005,0.28513524936829954,0.3761685514784093
Dimmit,624,2013,5620,69.05052998591876,61.85505191318674,76.30258486537068,27.09004880630726,24.265416395473174,30.044442278280638,38.18335330501075,34.14301059950778,41.973076312399876,3.8468747683925306,3.3759982508659063,4.328350544109979,13.503852622212207,12.088523909657146,15.164043277183964,7.810309571702959,6.979511931851023,8.770617304099302,5.041014899499466,4.48263516645096,5.6206461030243275,0.6494231512326782,0.5672777919333797,0.7415045678004673
Donley,158,681,2375,37.761725495762846,34.39761362657668,41.92222154393782,8.991703029241844,8.180784609162892,9.981697800353091,24.087724670638405,21.890169224290275,26.537294157513973,4.751565600469457,4.237840326059115,5.380967032763579,6.605232563540872,5.9859214398689655,7.474552370800258,2.594451332817376,2.3326096064247914,2.9244964645716505,3.2068131423188975,2.888058657211535,3.640461961800216,0.8014495497816594,0.7110283591586015,0.9281572206278611
Duval,664,2092,6848,75.09381979220085,66.18804310785396,82.49686082611,29.22410776031571,25.737937745170125,32.17856434990718,40.122802442451494,35.48189165728885,44.215275868787764,5.661845947698486,4.943481223900529,6.357352668611134,14.658098093843329,12.9239348591439,16.326896806393627,8.393285354655546,7.392786655211118,9.362070669058445,5.320504459821346,4.674543242062482,5.897867120981096,0.9522284684643116,0.8311639500270601,1.104076402765171
Eastland,1058,3502,13477,179.11484189752912,156.4106878473123,198.76049220334733,57.20074633908089,49.84273409040016,63.51487150810848,98.02551453339606,85.931653724021,108.28307207583416,24.346596660367403,21.179091846776803,27.467582883331687,33.43388513851366,28.959831348378945,37.86440510453921,16.54491364971652,14.4762111219884,18.540104307959933,12.790897541715877,11.096867402769156,14.539556186907319,4.088974267285324,3.5196362865233057,4.6971467033752425
Ector,14192,40797,109505,918.3412944027941,808.8568620731972,1051.548593714515,376.35534096315416,329.5998482265286,431.83491200719925,482.7508804532423,426.6433821030672,548.266157663465,59.21828889923189,50.90175922530395,69.28118183361019,173.57167291525963,149.468359681007,198.98329167197204,104.2779834065098,89.14636803213442,120.88125863497694,60.23000296100243,51.72103672202134,68.77496892251402,9.383320951056074,7.939235629732585,11.314911209635682
Edwards,84,241,1068,10.211537919018038,9.144961726759991,11.062154418592774,4.024667630499334,3.613592489535632,4.3743859032221835,4.812951912228025,4.313617212944094,5.205092170349518,1.367682320849822,1.2163535316518803,1.5118129095125095,2.1176141126943024,1.8751215874915657,2.3196250790675803,1.1626049663198095,1.0320181346746922,1.2747768510757331,0.7182031222831243,0.6293016922084927,0.7912044177450755,0.23216310574559157,0.2042083630890848,0.2611846189942759
El Paso,55654,193438,620788,3180.6148799140256,2524.3970036787564,3892.3421372952357,1061.467596325201,831.6428280239352,1326.8887416374487,1918.0880227204857,1537.9540493729278,2319.473564832947,209.1087653783694,159.64908284556728,266.6250703634353,545.0633614621272,427.19429937292807,678.0505455992412,286.884268837596,220.1021898177396,355.85317836181383,228.25838940560942,182.74755846248345,280.3181582798352,31.985474034232944,24.371333838097303,41.75515842020782
Ellis,14372,50147,158310,1425.770668128473,1215.081408523807,1621.0958856112193,488.70473725195404,410.42518181158135,555.291933493956,790.0313600328093,680.0464789827828,891.7379409153848,149.01213164750783,121.46802880216404,172.71487462369296,259.7916403300354,217.14751069023526,297.46801088572516,136.18775117058308,113.53521793972715,157.42815977574728,99.51334851803495,84.43195381304493,111.9501878016468,24.036034194394336,19.155529753690832,28.398312884221912
Erath,2365,9966,31864,576.233459613899,509.88809279956297,636.0655128821427,138.70999711743704,122.83763946942747,152.813394548085,371.5529090226127,329.1365343458608,408.24566508906804,66.3494345867438,56.83540332679163,74.335470964618,99.42737268741817,87.74861435037715,111.41521733558642,39.9777488727223,35.26549027480857,44.447304115153244,48.47575796115935,42.68860889360045,54.19649583701255,11.232397916453777,9.553334543310795,12.901715026939632
Falls,974,3066,13246,98.6311155474776,85.22445084906182,109.59221882872099,39.80194454462003,34.404902584070896,44.18507192475975,47.66141458936231,41.451696691184495,52.91777731307428,11.063490353219269,9.521717469211447,12.5803094576423,19.410651590982823,16.63974099616052,21.83169700767501,11.34818369582826,9.762721008898431,12.762830659942397,6.211167218466175,5.355979410302016,6.99536368551995,1.857014149992441,1.556743334878643,2.1450461575703077
Fannin,1911,6890,28770,263.8574951503923,235.38893712746128,289.64413933218464,85.75860784016065,76.3161328878784,94.48595383967076,137.46954457111832,122.58283501883223,151.64202994369444,40.32395973721843,35.66113415186608,44.67194495351948,49.30553586004403,43.989559770149484,54.29443478922949,24.760741704828337,21.80394179354305,27.655217194066978,17.89613977542784,15.96175559218326,19.893447649301436,6.812615695516629,5.890835168907207,7.570319490197053
Fayette,1295,4397,19782,140.5853649359189,124.4011099159741,154.99860822100797,53.04869947466285,46.74669620908593,58.57814061018023,72.22681626339336,64.11922884699104,79.39652726131484,15.361135338934305,13.286394054111229,17.47447339623832,27.204668049988555,23.66333989666834,30.26435220111791,15.186970267640508,13.264218617001843,16.881353601515055,9.390703369373,8.209101879783015,10.412409568825451,2.5753093477125546,2.214745187046154,2.9893710490008942
Fisher,157,702,2753,30.2027534086143,26.937850565389986,33.780970874622014,8.078371514246118,7.241168857367995,9.041241199677392,18.688288896831203,16.682967963648892,20.794670445667435,3.428139447490204,2.97477837570081,3.862118807506196,5.421463286205766,4.816437106231623,6.13658920543582,2.332551635202152,2.050407208069462,2.646447707465316,2.5126801891203403,2.200818204793005,2.8210427012581762,0.5809405549271769,0.4941506762391918,0.6676010809029627
Floyd,297,1148,3645,37.63109555692317,33.62114727533078,41.43311735657452,13.08562657068374,11.757565993260016,14.445685732150656,21.063112591803183,18.851618278466088,23.219909421128598,3.499055567877744,3.0801138017320993,3.870267483472978,7.224937702920428,6.404056171356185,7.962720231179389,3.791858539620306,3.3466790267233137,4.219010591295195,2.83468102653214,2.5304520029033646,3.139160790372022,0.5911987925918533,0.5130127516770543,0.6655505376632467
Foard,49,201,829,8.18397061178645,7.390650895342038,8.967743836892359,2.460494006120708,2.228417684587597,2.690744749451685,4.340656832963571,3.935673704202626,4.722110282308373,1.3883972950763486,1.2310183399173789,1.5730630583401188,1.6097945336204587,1.4359920126317134,1.8034012548905534,0.7126338535766004,0.6394058694227645,0.7904135170093397,0.6591611052503601,0.5836542993712465,0.7360156629667159,0.2349965623071571,0.20344257469420746,0.2738079765045436
Fort Bend,53674,211437,651667,1643.1924502357392,1321.200204307427,2004.075545212694,521.3870091979625,414.1424921291032,642.9670805730703,1015.0772973872695,824.5852796258957,1241.0365365499936,102.64628808421665,78.99032175419036,129.46205025576924,271.9807284361399,214.75791992482442,343.5175004351857,137.19440755034196,108.96090992732027,175.92389606245678,119.5891427106244,94.37519909235155,147.42740790357578,15.510741736714081,11.797337242898346,20.183362730570487
Franklin,592,1984,8159,73.07264640212998,64.84014733712542,80.91683988049333,26.416482176108495,23.444641034520696,29.380228811532156,38.006935307302015,33.73774567502903,42.07662239771392,8.592267276115782,7.398747718775308,9.52807444892825,14.028846585739991,12.294818347431107,15.88522050101793,7.593940494377698,6.662369041289307,8.634603870361445,4.999070593537002,4.412226409674243,5.624264030200124,1.4463559792650575,1.2211208800570037,1.6494459418845517
Freestone,1136,3903,15402,135.71288314303865,120.21263860857059,152.43123886582347,48.442255097723034,42.79294323379999,54.754877356932866,67.90710728511746,60.553101416800914,75.92096520838027,19.41528348457666,16.76237751159701,21.991002551908927,26.049325184439937,22.805471046637127,29.332445520773152,13.966163352841736,12.262257234080659,15.794793390335956,8.84182902132558,7.748698005876343,9.969332241248974,3.2529942172043587,2.79521783183654,3.742023789992756
Frio,1150,4005,12832,139.79110523143183,124.26863434650377,153.9328635531616,52.67842318738334,46.79084329573111,58.27597143761488,77.46761742471816,68.79576193957115,85.10457630647434,9.581141709464529,8.475106790057124,10.802514557727033,26.81293154156786,23.43953347634009,30.165583234565442,15.091198455584173,13.162996893495105,17.132542028011798,10.101098122729763,8.862825083373695,11.270116708278989,1.6043295037265835,1.4049207170942575,1.835026635341527
Gaines,2341,6500,13682,401.9041829177676,358.58014080240235,439.9248587218295,134.50198283355547,119.64484988372615,146.84869282451706,188.97969413123894,168.09408899736465,205.59770282062465,78.12571833549322,68.39578405607428,87.47056414897072,76.4116207173399,67.67231370550954,85.14967111938347,38.76202065787764,34.43201840869079,43.02712937086436,24.507929470070053,21.48419374969553,27.064197015901836,13.208969240981517,11.306754861999377,15.234663998003626
Galveston,20512,73006,268226,1852.666795544173,1582.6154172058973,2055.0675605231236,613.2351946781787,525.9925168503191,688.3573547286595,1042.7564721203426,901.1680868937468,1147.2248535415522,193.7240009794583,163.00120470611424,226.8029355925815,332.1253771660548,283.0147760327215,373.0282420784606,171.05042208479608,145.18531573384774,193.65874050674637,129.81012022166982,111.7916992153416,145.94254329138985,31.053297843447663,25.780052968103544,36.74580188110776
Garza,219,811,3487,30.567281958649737,27.004728351603553,33.50243640988586,10.160424544927832,9.000904634141575,11.122342536910924,16.194183544691455,14.257510301486095,17.734253477763396,4.184283801450336,3.609774033144631,4.628130345864704,5.867433620104244,5.041026966881388,6.430747452609597,2.954666303860729,2.5652595698888643,3.217024245174315,2.207418268905851,1.9099301976380818,2.432793212165685,0.7046709335032542,0.5969307411873291,0.7904196213478484
Gillespie,1303,4565,21865,194.4591733662042,169.53009996083006,216.57312880867235,61.418397359068166,53.827904015779566,68.71114297705762,94.52941423470767,83.13113968823932,104.76983535542972,38.738250999466786,33.316365139666075,43.844237020316505,36.36590600879618,31.649425471588856,41.35654932495343,17.617402496413632,15.368870159413515,20.05855220145584,12.210711482646612,10.70352780139842,13.874868547452445,6.490571057112563,5.504235785181761,7.484244924500374
Glasscock,82,232,827,10.409316729440295,9.241070451780171,11.46976191048051,4.059697540209852,3.6370551117864505,4.4967125610759595,4.89107195862738,4.370199627118741,5.368667220597181,1.4780175162163962,1.2583584620274253,1.6525559605734186,2.161503063596153,1.8917772714134635,2.3909525169982877,1.1794520106306923,1.028848301487679,1.3043006876791605,0.7293339919215345,0.6405069924104799,0.8065470548305061,0.25123171568367264,0.21137872552523096,0.28219168762376956
Goliad,327,1210,5607,42.76361720691865,38.12791242870901,46.63898281915199,14.445462970435125,12.886990106932078,15.796129921205718,21.845752224309635,19.456591850874606,23.77778410965379,6.416449133340748,5.668437743537402,7.277265342107207,8.17775599569466,7.254551291834968,8.974636313442351,4.172347375314796,3.6774992873497845,4.564578389061263,2.9149546463396456,2.5697418014424485,3.241552072721478,1.0845699688085775,0.9517303293510352,1.2347967043005057
Gonzales,1434,4368,14128,147.97794155387507,131.25355134299335,166.35320857126055,60.287460664038676,53.30202551186101,67.60263650618768,76.2428062747135,67.95702472372447,85.32053761394874,11.722334125276184,10.151108269244078,13.304077931025196,29.07195692492712,25.48926750116407,32.90467546014241,17.314894897607708,15.159678058022747,19.61480093882095,9.90658279559361,8.755131925097546,11.16441512063139,1.9740650032874938,1.6648970173557458,2.2628939720854726
Gray,1247,4534,15135,144.47087499366702,127.35752076302673,161.18224465248832,52.067380644900524,45.73900305775894,58.22636593367055,77.22017721480324,67.85632264701364,85.67922264404409,15.041118576117999,13.153460131659836,17.119214797157937,27.390047495879497,24.193669990074063,30.869129778377257,14.85543163188014,13.137171855809786,16.733604821698144,9.984101017259356,8.783004006644036,11.226913501507685,2.5052524559383302,2.1514163289023576,2.9336805829548096
Grayson,9186,29798,107923,970.8102553509252,861.1726474661716,1077.3624264193593,346.2137085309712,304.2666133576581,386.25530155773714,509.5249768689203,453.7815118174237,562.7488114130962,114.79703582362365,99.89199643125168,130.38407198545556,181.85744595248656,159.80968972604973,204.96986872889758,98.09788591558456,85.99021166729071,110.69162616001609,64.96496059910996,57.140354955860275,72.36951668692205,18.79427262813592,15.938411007628165,21.732383825252906
